Data ,Label
"मोटिभेसनल वाला ले भन्ने भनेको हामिले गर्न नसक्ने क्यै छैन",2
"हामिले गर्न नसक्ने क्यै छैन",1
"लगनशील हुनुस मन दिनुस मात्रै भन्ने हुन्",2

"हस्तान्तरण गरेको छ",2

"VIP सेकृरिटि एम्बुलेन्स र दम्कल लाई बाटो नछोड्ने लाई यस्तै गर्नुपर्छ",0
"एम्बुलेन्स र दम्कल लाई बाटो नछोड्ने लाई यस्तै गर्नुपर्छ",0

"धेरै अत्याचार हुदा राजा त जाने देशमा यी साना तिना राजा हरु लाई  बादर झै लखेट्ने दिन हरु नजिकिदैछन जस्तो लाग्छ मलाई",2
"धेरै अत्याचार हुदा राजा त जाने देशमा",2
"बादर झै लखेट्ने दिन हरु नजिकिदैछन जस्तो लाग्छ मलाई",2

"मलाई धर्तीमा आउन मन थिएन",2

" VIP सवारी को नाममा जनतालाई किरा फटयांग्रो झै किच्दै हिड्ने येहि हो लोकतन्त्र Hello sarkar जनता लाई जवाफ चाइयो",2
"VIP सवारी को नाममा जनतालाई किरा फटयांग्रो झै किच्दै हिड्ने",0
